Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc
12035002137630006,12,3,50,2,13763,6,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10035501073240004,10,3,55,1,7324,4,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24015003001590002,24,1,50,3,159,2,1,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13045202044270002,13,4,52,2,4427,2,0,,,,,,,,,,,,,,,
12065104000040005,12,6,51,4,4,5,0,,,,,,,,,,,,,,,
17025301026650001,17,2,53,1,2665,1,1,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8055702000130002,8,5,57,2,13,2,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13045202034510003,13,4,52,2,3451,3,0,,,,,,,,,,,,,,,
14105001055220001,14,10,50,1,5522,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4025201088420002,4,2,52,1,8842,2,0,,,,,,,,,,,,,,,
18025204000450002,18,2,52,4,45,2,0,,,,,,,,,,,,,,,
6105002000440001,6,10,50,2,44,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6015701073720021,6,1,57,1,7372,21,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
1055001021920003,1,5,50,1,2192,3,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10035401095270003,10,3,54,1,9527,3,0,,,,,,,,,,,,,,,
13115102167090003,13,11,51,2,16709,3,1,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13135502219950001,13,13,55,2,21995,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4055301064080007,4,5,53,1,6408,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6045001056180001,6,4,50,1,5618,1,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,IESS
19025003007430015,19,2,50,3,743,15,0,,,,,,,,,,,,,,,
7125304000430005,7,12,53,4,43,5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14095002012170001,14,9,50,2,1217,1,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
19045001003530001,19,4,50,1,353,1,0,,,,,,,,,,,,,,,
6035001052900020,6,3,50,1,5290,20,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17018101007620002,17,1,81,1,762,2,0,,,,,,,,,,,,,,,
17015401087800004,17,1,54,1,8780,4,0,,,,,,,,,,,,,,,
8045002118380005,8,4,50,2,11838,5,0,,,,,,,,,,,,,,,
12085002079610003,12,8,50,2,7961,3,1,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1035701105340022,1,3,57,1,10534,22,0,,,,,,,,,,,,,,,
17016101043760003,17,1,61,1,4376,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11105101052080003,11,10,51,1,5208,3,0,,,,,,,,,,,,,,,
9095002124260004,9,9,50,2,12426,4,0,,,,,,,,,,,,,,,
23015601115730002,23,1,56,1,11573,2,0,,,,,,,,,,,,,,,
17015301033590002,17,1,53,1,3359,2,0,,,,,,,,,,,,,,,
10065201022370002,10,6,52,1,2237,2,0,,,,,,,,,,,,,,,
21015303002700003,21,1,53,3,270,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11155001173030005,11,15,50,1,17303,5,0,,,,,,,,,,,,,,,
9115202140730001,9,11,52,2,14073,1,0,,,,,,,,,,,,,,,
23015501028820002,23,1,55,1,2882,2,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12065104000030009,12,6,51,4,3,9,0,,,,,,,,,,,,,,,
8045301008080001,8,4,53,1,808,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2075004000050001,2,7,50,4,5,1,0,,,,,,,,,,,,,,,
8045502167510001,8,4,55,2,16751,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
17035001241280003,17,3,50,1,24128,3,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10065001067680005,10,6,50,1,6768,5,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8075502022760002,8,7,55,2,2276,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6026001129760018,6,2,60,1,12976,18,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
12065104000030017,12,6,51,4,3,17,0,,,,,,,,,,,,,,,
8035602075480007,8,3,56,2,7548,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3035001036470002,3,3,50,1,3647,2,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8075102045350011,8,7,51,2,4535,11,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5015001148860006,5,1,50,1,14886,6,1,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12085102110820012,12,8,51,2,11082,12,0,,,,,,,,,,,,,,,
6075401019330002,6,7,54,1,1933,2,0,,,,,,,,,,,,,,,
12065104000030008,12,6,51,4,3,8,0,,,,,,,,,,,,,,,
12045002094820006,12,4,50,2,9482,6,1,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6075701007020017,6,7,57,1,702,17,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15095001066460002,15,9,50,1,6646,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17015001210260003,17,1,50,1,21026,3,0,,,,,,,,,,,,,,,
17025601091930004,17,2,56,1,9193,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13135002225320016,13,13,50,2,22532,16,0,,,,,,,,,,,,,,,
10015201139520002,10,1,52,1,13952,2,0,,,,,,,,,,,,,,,
24015403000490001,24,1,54,3,49,1,0,,,,,,,,,,,,,,,
19045101009150002,19,4,51,1,915,2,0,,,,,,,,,,,,,,,
2025001153710005,2,2,50,1,15371,5,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9105002099970013,9,10,50,2,9997,13,0,,,,,,,,,,,,,,,
13035302038000005,13,3,53,2,3800,5,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015302016830001,23,1,53,2,1683,1,0,,,,,,,,,,,,,,,
12075404000020014,12,7,54,4,2,14,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6105002000470001,6,10,50,2,47,1,0,,,,,,,,,,,,,,,
10065301040520005,10,6,53,1,4052,5,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12065102098940012,12,6,51,2,9894,12,0,,,,,,,,,,,,,,,
12075404000020037,12,7,54,4,2,37,0,,,,,,,,,,,,,,,
8045002158160006,8,4,50,2,15816,6,0,,,,,,,,,,,,,,,
12075404000020008,12,7,54,4,2,8,0,,,,,,,,,,,,,,,
4055201042780002,4,5,52,1,4278,2,0,,,,,,,,,,,,,,,
5015801118040003,5,1,58,1,11804,3,0,,,,,,,,,,,,,,,
12075404000020030,12,7,54,4,2,30,0,,,,,,,,,,,,,,,
2016002000280011,2,1,60,2,28,11,0,,,,,,,,,,,,,,,
17018001073610001,17,1,80,1,7361,1,0,,,,,,,,,,,,,,,
17018001078510001,17,1,80,1,7851,1,0,,,,,,,,,,,,,,,
8045002118380003,8,4,50,2,11838,3,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10035401090650001,10,3,54,1,9065,1,0,,,,,,,,,,,,,,,
9125002090680008,9,12,50,2,9068,8,0,,,,,,,,,,,,,,,
15045403001100003,15,4,54,3,110,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
24015304000710001,24,1,53,4,71,1,0,,,,,,,,,,,,,,,
17018501190870001,17,1,85,1,19087,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045302130500001,8,4,53,2,13050,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10015001104670002,10,1,50,1,10467,2,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10065001067680003,10,6,50,1,6768,3,0,,,,,,,,,,,,,,,
4045001063350005,4,4,50,1,6335,5,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045302133000003,8,4,53,2,13300,3,0,,,,,,,,,,,,,,,
2075002000470001,2,7,50,2,47,1,0,,,,,,,,,,,,,,,
24015404000130001,24,1,54,4,13,1,0,,,,,,,,,,,,,,,
6075601011540006,6,7,56,1,1154,6,1,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13175202038470007,13,17,52,2,3847,7,0,,,,,,,,,,,,,,,
10035701042340003,10,3,57,1,4234,3,0,,,,,,,,,,,,,,,
17085001044040001,17,8,50,1,4404,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3035401038510001,3,3,54,1,3851,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
6095501039430002,6,9,55,1,3943,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
16015602003280010,16,1,56,2,328,10,0,,,,,,,,,,,,,,,
2055301150220002,2,5,53,1,15022,2,0,,,,,,,,,,,,,,,
17025301049750002,17,2,53,1,4975,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14015601025320015,14,1,56,1,2532,15,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5055201204230001,5,5,52,1,20423,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12085002092540001,12,8,50,2,9254,1,0,,,,,,,,,,,,,,,
2025104000510006,2,2,51,4,51,6,0,,,,,,,,,,,,,,,
5016201044020002,5,1,62,1,4402,2,0,,,,,,,,,,,,,,,
1095601181480006,1,9,56,1,18148,6,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2016002000280013,2,1,60,2,28,13,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10015601031630002,10,1,56,1,3163,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13115202208820005,13,11,52,2,20882,5,0,,,,,,,,,,,,,,,
14065001046110003,14,6,50,1,4611,3,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13175102000390002,13,17,51,2,39,2,0,,,,,,,,,,,,,,,
17015001168560001,17,1,50,1,16856,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13045003011170005,13,4,50,3,1117,5,0,,,,,,,,,,,,,,,
12065104000040022,12,6,51,4,4,22,0,,,,,,,,,,,,,,,
6025901150460002,6,2,59,1,15046,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18065101089900016,18,6,51,1,8990,16,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2055001119680006,2,5,50,1,11968,6,0,,,,,,,,,,,,,,,
4045001063350006,4,4,50,1,6335,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18025203002390010,18,2,52,3,239,10,0,,,,,,,,,,,,,,,
18095101073370018,18,9,51,1,7337,18,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4065001052830008,4,6,50,1,5283,8,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13055102033230004,13,5,51,2,3323,4,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17035101246450001,17,3,51,1,24645,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4065001029060005,4,6,50,1,2906,5,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10015501012820003,10,1,55,1,1282,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015001056720001,23,1,50,1,5672,1,0,,,,,,,,,,,,,,,
5075103003700001,5,7,51,3,370,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18016101055000009,18,1,61,1,5500,9,0,,,,,,,,,,,,,,,
12015302145960003,12,1,53,2,14596,3,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17016001161760005,17,1,60,1,16176,5,0,,,,,,,,,,,,,,,
9115002147750001,9,11,50,2,14775,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5015001123510034,5,1,50,1,12351,34,0,,,,,,,,,,,,,,,
11115001018830014,11,11,50,1,1883,14,0,,,,,,,,,,,,,,,
1055201030880004,1,5,52,1,3088,4,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13165102238520011,13,16,51,2,23852,11,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8075402015870004,8,7,54,2,1587,4,0,,,,,,,,,,,,,,,
2075002001700016,2,7,50,2,170,16,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7135901071250002,7,13,59,1,7125,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15045304000240002,15,4,53,4,24,2,0,,,,,,,,,,,,,,,
12075404000020018,12,7,54,4,2,18,0,,,,,,,,,,,,,,,
13025003019020002,13,2,50,3,1902,2,0,,,,,,,,,,,,,,,
2045001047310005,2,4,50,1,4731,5,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11095001098520002,11,9,50,1,9852,2,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1095601181480001,1,9,56,1,18148,1,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11055001047030002,11,5,50,1,4703,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9115402133430004,9,11,54,2,13343,4,0,,,,,,,,,,,,,,,
18055104000160002,18,5,51,4,16,2,0,,,,,,,,,,,,,,,
10045301144180001,10,4,53,1,14418,1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2045001049540006,2,4,50,1,4954,6,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9085202011080009,9,8,52,2,1108,9,0,,,,,,,,,,,,,,,
13055002078760003,13,5,50,2,7876,3,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9285002062030014,9,28,50,2,6203,14,0,,,,,,,,,,,,,,,
10035701049750001,10,3,57,1,4975,1,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12065104000040013,12,6,51,4,4,13,0,,,,,,,,,,,,,,,
10015101070660001,10,1,51,1,7066,1,1,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12075404000020053,12,7,54,4,2,53,0,,,,,,,,,,,,,,,
12065104000040007,12,6,51,4,4,7,0,,,,,,,,,,,,,,,
17017801042900005,17,1,78,1,4290,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
11155201190060003,11,15,52,1,19006,3,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17017101150650002,17,1,71,1,15065,2,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
9115202137030012,9,11,52,2,13703,12,0,,,,,,,,,,,,,,,
11015601155400005,11,1,56,1,15540,5,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2045001051670002,2,4,50,1,5167,2,0,,,,,,,,,,,,,,,
18025201079840006,18,2,52,1,7984,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10035202000130002,10,3,52,2,13,2,1,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7105101111820001,7,10,51,1,11182,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1015702000350001,1,1,57,2,35,1,0,,,,,,,,,,,,,,,
5015901041480001,5,1,59,1,4148,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1025201190880001,1,2,52,1,19088,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4055001039610015,4,5,50,1,3961,15,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18075001070380025,18,7,50,1,7038,25,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12125002058330001,12,12,50,2,5833,1,0,,,,,,,,,,,,,,,
2025004000400034,2,2,50,4,40,34,0,,,,,,,,,,,,,,,
2025001156360004,2,2,50,1,15636,4,0,,,,,,,,,,,,,,,
4055003003780020,4,5,50,3,378,20,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,PARROQUIAL
17055201244810002,17,5,52,1,24481,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12085102110820018,12,8,51,2,11082,18,0,,,,,,,,,,,,,,,
9205302114580002,9,20,53,2,11458,2,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10015701101100001,10,1,57,1,10110,1,0,,,,,,,,,,,,,,,
11115001018830018,11,11,50,1,1883,18,0,,,,,,,,,,,,,,,
9145003005770014,9,14,50,3,577,14,0,,,,,,,,,,,,,,,
6035001072200003,6,3,50,1,7220,3,0,,,,,,,,,,,,,,,
12075404000020035,12,7,54,4,2,35,0,,,,,,,,,,,,,,,
10065204000090002,10,6,52,4,9,2,0,,,,,,,,,,,,,,,
17095002000230004,17,9,50,2,23,4,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17075001154820001,17,7,50,1,15482,1,0,,,,,,,,,,,,,,,
7105001080620001,7,10,50,1,8062,1,0,,,,,,,,,,,,,,,
12045202114550001,12,4,52,2,11455,1,0,,,,,,,,,,,,,,,
17016001164280009,17,1,60,1,16428,9,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7035501054200001,7,3,55,1,5420,1,0,,,,,,,,,,,,,,,
7035501052070001,7,3,55,1,5207,1,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7035501050100001,7,3,55,1,5010,1,0,,,,,,,,,,,,,,,
1025201184090001,1,2,52,1,18409,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7105001085300001,7,10,50,1,8530,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
13045002092620005,13,4,50,2,9262,5,0,,,,,,,,,,,,,,,
7105001084150001,7,10,50,1,8415,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7105001085600001,7,10,50,1,8560,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21015502029970005,21,1,55,2,2997,5,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10045301143810002,10,4,53,1,14381,2,0,,,,,,,,,,,,,,,
17085001031780001,17,8,50,1,3178,1,1,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17035201250630003,17,3,52,1,25063,3,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
21015002016880002,21,1,50,2,1688,2,1,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17055103008130005,17,5,51,3,813,5,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2025004000410027,2,2,50,4,41,27,0,,,,,,,,,,,,,,,
10025001086570006,10,2,50,1,8657,6,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
7105101112850003,7,10,51,1,11285,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12065104000040006,12,6,51,4,4,6,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17017101127800003,17,1,71,1,12780,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
8045502162290005,8,4,55,2,16229,5,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
18025201079830010,18,2,52,1,7983,10,0,,,,,,,,,,,,,,,
17015301017040002,17,1,53,1,1704,2,1,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
12065104000030016,12,6,51,4,3,16,0,,,,,,,,,,,,,,,
10065401059180007,10,6,54,1,5918,7,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2055401127430009,2,5,54,1,12743,9,1,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
17017601222460004,17,1,76,1,22246,4,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2075002001830004,2,7,50,2,183,4,0,,,,,,,,,,,,,,,
5035102003300001,5,3,51,2,330,1,0,,,,,,,,,,,,,,,
13155202181360012,13,15,52,2,18136,12,1,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2075002000390010,2,7,50,2,39,10,0,,,,,,,,,,,,,,,
14045001001710001,14,4,50,1,171,1,0,,,,,,,,,,,,,,,
8045502160670003,8,4,55,2,16067,3,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
23015001050230001,23,1,50,1,5023,1,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
15035001036920001,15,3,50,1,3692,1,0,,,,,,,,,,,,,,,
12075404000020038,12,7,54,4,2,38,0,,,,,,,,,,,,,,,
11035301074760001,11,3,53,1,7476,1,0,,,,,,,,,,,,,,,
11035301075390001,11,3,53,1,7539,1,0,,,,,,,,,,,,,,,
6026001132770009,6,2,60,1,13277,9,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
9115002141600003,9,11,50,2,14160,3,0,,,,,,,,,,,,,,,
6055301160140011,6,5,53,1,16014,11,0,,,,,,,,,,,,,,,
13105102250880001,13,10,51,2,25088,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
14095002012170005,14,9,50,2,1217,5,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
