Identificador,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ec19_actafec,ec19_dadinsu,ec19_dconmob,ec19_dtraterre,ec19_dofretrab,ec19_pveprfalt,ec19_pveprausc,ec19_accecred,ec19_recayamag,ec19_recayusgr,ec19_recayugc,ec19_recayugadm,ec19_recayugadp,ec19_recayuong,ec19_recayuotro,ec19_recayudesc,tratamiento_compra_insumos,tratamiento_ventas_transporte,tratamiento_ventas_demanda,eu_superficie_ha,eu_k1301,eu_k1302,eu_k1303,eu_k1304,eu_k1305,eu_k1306,eu_k1307,eu_k1308,eu_k1309,eu_k1310,eu_k1311,eu_k1312,eu_trs,eu_trc,eu_tro,eu_tn,fact_exp_fin_principales,cg_vive_predio_pr,cg_terredensm,cg_dista_pre_viv,cg_k100,cg_k101,cg_se_define,cg_k102,cg_segsoccam,cg_accesocomp,cg_accesointer,cg_superficie,cg_unidadmedida,grupo1,edad_rango,cp_numt,cp_numl,rc_clacul,cp_k404,cp_k405,cp_k406,cp_distancia_1,cp_distancia_2,cp_k408,cp_k409,cp_k409ha,cp_k410,cp_k410ha,cp_k411,cp_k411ha,cp_k412,cp_k416,cp_k417,cp_k418,cp_k420,cp_afecta_prod,cp_k422,cp_k423,cp_k424,cp_k426,cp_venmernac,cp_venmerint,cp_rdproven1,cp_rdproven2,cp_rdproven3,cp_rdproven4,cp_rdproven5,cp_rdproven6,cp_fconvf,cp_fconvs,cp_seg_agri,cp_kits_agri,cp_riego,cp_superf_regada,cp_superf_regada_ha,cp_porc_surc,cp_porc_aspe,cp_porc_micr,cp_porc_gote,cp_porc_nebu,cp_porc_otro,cp_aferti,cp_forg,cp_cant1_fo,cp_umed1_fo,cp_cant2_fo,cp_umed2_fo,cp_cant3_fo,cp_umed3_fo,cp_fqui,cp_cantidad_npk_fq,cp_umed_npk_fq,cp_cantidad_nit_fq,cp_umed_nit_fq,cp_cantidad_fq,cp_umed_fq,cp_cantidad_pot_fq,cp_umed_pot_fq,cp_afito,cp_porg,cp_cantidad_po,cp_umed_po,cp_pqui,cp_cantidad_her_pq,cp_umed_her_pq,cp_color_her_pq,cp_cantidad_ins_pq,cp_umed_ins_pq,cp_color_ins_pq,cp_cantidad_fun_pq,cp_umed_fun_pq,cp_color_fun_pq,cp_cantidad_pq,cp_umed_pq,cp_color_pq,cp_trabocacont,cp_trabfami,cp_obsotroscp,cp_nclavr,cp_trs,cp_trc,cp_tro,cp_tn,cp_prod,ventas,cp_superdida,superdida,cp_sequia,cp_helada,cp_plagas,cp_enfermedades,cp_inundacion,cp_otra,cp_edad,edad1,edad2,edad3,cp_vcomún,cp_vmejorada,cp_vhibrinacio,cp_vhibrinterna,cp_sriego,cp_sufertilizantes,cp_sufitosanitario,nuevacondicion,fact_exp_fin_cultivo
13035602128220004,13,3,56,2,12822,4,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,33.98,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,9.160828038397948,0,,2.0,1,64,4,1,0,0,0,33.98,1,7,4,2,2,483,1,,40.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,8.0,35.0,100.0,6.0,7.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,40,,,3.0,3.0,,,,,,,1,35.167582811550005
8065202047790001,8,6,52,2,4779,1,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,28.0,5,2.0,3.0,4.0,1.0,3.0,,,,1.0,1.0,,,2.0,,4,9.30973628890565,1,1.0,,0,48,4,3,0,0,0,28.0,1,7,3,1,1,483,1,,20.0,4.0,4.0,2.0,1.5,1.5,1.5,1.5,1.5,1.5,,10.0,35.0,100.0,6.0,5.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,20,,,1.5,,1.5,,,,,,1,46.8381772718782
12065102106640019,12,6,51,2,10664,19,1,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,,8.0,5,5.0,,2.0,2.0,,3.0,3.0,,,,,,2.0,,4,9.533158622309141,1,1.0,,1,70,3,1,1,1,1,8.0,1,5,4,2,2,483,1,,15.0,4.0,4.0,1.0,0.25,0.25,0.25,0.25,0.25,0.25,,2.0,35.0,100.0,6.0,2.0,2.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,1.0,1.0,5.0,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0909090909090909,0.0909090909090909,0.0,,,,,,,,15,,0.25,,0.25,,,,,,0.25,1,169.82987582162
13035602127060001,13,3,56,2,12706,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,40.0,4,3.0,1.0,4.0,3.0,1.0,,,,,,,,2.0,,4,9.750656942682287,1,1.0,,1,61,4,7,1,0,0,40.0,1,7,4,1,1,483,1,,30.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,8.0,35.0,100.0,6.0,2.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,30,,,4.0,4.0,,,,,,,1,67.7756305867901
13025003018010002,13,2,50,3,1801,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,1.7993,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,10.167168273032301,1,1.0,,1,40,3,1,0,0,0,2.55,2,2,2,2,1,483,1,,50.0,3.0,3.0,1.0,1.0,0.7056,1.0,0.7056,0.5,0.3528,3.0,1.0,35.0,100.0,6.0,2.0,1.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0454545454545455,0.0454545454545455,0.3528,0.3528,,,0.3528,,,,50,,,0.7056,0.7056,,,,,,,1,7.60297522092444
13055002081560026,13,5,50,2,8156,26,1,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,7.0,3,3.0,,1.0,1.0,,,,,2.0,2.0,,,2.0,,4,10.290835461626301,1,1.0,,1,63,3,1,0,0,0,7.0,1,5,4,1,1,483,1,,30.0,3.0,3.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,25.0,35.0,100.0,6.0,6.0,25.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,30,,,4.0,4.0,,,,,,,1,8.23325504647092
12015302145960001,12,1,53,2,14596,1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,12.1787,7,6.0,1.0,2.0,1.0,1.0,,,,5.0,5.0,,,2.0,,4,10.2927793662182,1,1.0,,0,60,4,3,0,0,0,17.26,2,6,3,2,1,483,1,,80.0,3.0,3.0,2.0,2.75,1.9404,2.75,1.9404,2.75,1.9404,,23.0,35.0,100.0,6.0,7.0,23.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,5.0,3.0,,,,,,,,,,411,,2.0,,4,1.04545454545455,1.04545454545455,0.0,,,,,,,,80,,,1.9404,,1.9404,,,,1.9404,1.9404,1,47.8020816050554
13115202213030006,13,11,52,2,21303,6,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,19.0,5,2.0,3.0,5.0,2.0,3.0,,,,,,,,2.0,,4,10.4785232079727,1,1.0,,1,61,5,1,1,1,1,19.0,1,6,4,3,2,483,1,,2.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,35.0,100.0,6.0,5.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.136363636363636,0.136363636363636,0.0,,,,,,,,2,1.0,,,,1.0,,,,,,1,94.5219491376542
13055002081560005,13,5,50,2,8156,5,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.5,1,,1.0,1.0,,1.0,,,,,,,,2.0,,4,10.531793528243199,1,1.0,,1,72,3,1,1,0,0,2.5,1,3,4,1,1,483,1,,30.0,4.0,4.0,1.0,2.49,2.49,2.49,2.49,2.49,2.49,,12.0,35.0,100.0,6.0,6.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,200.0,2.0,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,30,,,2.49,2.49,,,,,2.49,,1,9.357454818179963
13045002111790002,13,4,50,2,11179,2,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,44.0,24,24.0,,4.0,4.0,,,,,20.0,20.0,,,2.0,,4,10.5645386330449,0,,1.0,1,74,3,1,1,0,0,44.0,1,7,4,2,2,483,1,,30.0,4.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,12.0,35.0,100.0,6.0,7.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,30,,,1.0,1.0,,,,,,,1,28.884619897452694
13035002150030002,13,3,50,2,15003,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,16.02,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,10.6941572271262,0,,8.0,1,41,3,1,0,0,0,16.02,1,6,3,1,1,483,1,,5.0,3.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,,12.0,35.0,100.0,6.0,2.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,450.0,2.0,,,,,,,1,0.0,,,1.0,,,,0.15,5.0,3.0,,,,,,,,1.0,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,5,3.0,,,,3.0,,,,3.0,3.0,1,56.39439078844621
13055002081560033,13,5,50,2,8156,33,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,5.5,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,10.783009571094803,1,1.0,,1,36,4,2,0,0,0,5.5,1,5,2,1,1,483,1,,10.0,6.0,6.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,35.0,100.0,6.0,2.0,3.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.136363636363636,0.136363636363636,0.0,,,,,,,,10,,1.0,,1.0,,,,,,,1,3.8070563326609097
13135202212670002,13,13,52,2,21267,2,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1.0,10.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,11.170598148402199,1,1.0,,1,67,4,7,1,0,0,10.0,1,6,4,1,1,483,1,,30.0,4.0,4.0,1.0,3.98,3.98,3.98,3.98,3.98,3.98,,20.0,35.0,100.0,6.0,6.0,20.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,7.0,5.0,1.0,,,,,,,,,,6.0,,,411,,2.0,,4,0.9090909090909092,0.9090909090909092,0.0,,,,,,,,30,,,3.98,3.98,,,,,,3.98,1,27.6836609170292
13025003018010013,13,2,50,3,1801,13,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,16,14.0,2.0,6.0,4.0,2.0,,,,10.0,10.0,,,2.0,,4,11.1798734733906,1,1.0,,1,47,3,1,1,0,0,11.0,2,5,3,1,1,483,1,,40.0,4.0,4.0,1.0,0.25,0.1764,0.25,0.1764,0.2,0.1411,3.0,1.5,35.0,100.0,6.0,2.0,1.5,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0681818181818182,0.0681818181818182,0.0353,0.0353,,,0.0353,,,,40,,,0.1764,0.1764,,,,,,,1,48.8767412705361
13025003018010013,13,2,50,3,1801,13,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,16,14.0,2.0,6.0,4.0,2.0,,,,10.0,10.0,,,2.0,,4,11.1798734733906,1,1.0,,1,47,3,1,1,0,0,11.0,2,5,3,2,2,483,1,,40.0,4.0,4.0,1.0,0.75,0.5292,0.75,0.5292,0.7,0.4939,3.0,5.0,35.0,100.0,6.0,2.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.22727272727272704,0.22727272727272704,0.0353,0.0353,,,0.0353,,,,40,,,0.5292,0.5292,,,,,,,1,4.81655641092847
13025003018010013,13,2,50,3,1801,13,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,16,14.0,2.0,6.0,4.0,2.0,,,,10.0,10.0,,,2.0,,4,11.1798734733906,1,1.0,,1,47,3,1,1,0,0,11.0,2,5,3,3,3,483,1,,40.0,4.0,4.0,1.0,0.25,0.1764,0.25,0.1764,0.2,0.1411,3.0,1.5,35.0,100.0,6.0,2.0,1.5,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.0681818181818182,0.0681818181818182,0.0353,0.0353,,,0.0353,,,,40,,,0.1764,0.1764,,,,,,,1,6.23869034203937
13025003018010013,13,2,50,3,1801,13,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,1.0,1.0,7.7616,16,14.0,2.0,6.0,4.0,2.0,,,,10.0,10.0,,,2.0,,4,11.1798734733906,1,1.0,,1,47,3,1,1,0,0,11.0,2,5,3,4,4,483,1,,40.0,4.0,4.0,1.0,0.75,0.5292,0.75,0.5292,0.7,0.4939,3.0,5.0,35.0,100.0,6.0,2.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.22727272727272704,0.22727272727272704,0.0353,0.0353,,,0.0353,,,,40,,,0.5292,0.5292,,,,,,,1,37.3659662657287
12075202061080003,12,7,52,2,6108,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,3.1752,6,5.0,1.0,2.0,1.0,1.0,,,,4.0,4.0,,,2.0,,4,11.519623186093199,0,,300.0,1,32,4,1,0,1,1,4.5,2,4,2,1,1,483,1,,30.0,3.0,3.0,1.0,0.5,0.3528,0.5,0.3528,0.0,,6.0,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,,,0.3528,0.3528,,,,,,0.3528,30,,,0.3528,0.3528,,,,,,,1,44.1060028826583
13035602121930008,13,3,56,2,12193,8,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,37.0,3,2.0,1.0,3.0,2.0,1.0,,,,,,,,2.0,,4,11.5828516355735,1,0.0,0.02,1,49,4,1,0,0,0,37.0,1,7,3,2,2,483,1,,40.0,3.0,3.0,1.0,2.99,2.99,2.99,2.99,2.99,2.99,,6.0,35.0,100.0,6.0,6.0,6.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,,2.0,,4,0.272727272727273,0.272727272727273,0.0,,,,,,,,40,,,2.99,2.99,,,,,,,1,37.3106240150071
21045502040130006,21,4,55,2,4013,6,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,6.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,,3.0,4,11.608623331876199,0,,1.0,1,74,4,1,1,0,0,6.0,1,5,4,2,2,483,1,,15.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,3.0,3.0,6.0,8.0,35.0,100.0,6.0,6.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,,3.0,4,0.36363636363636404,0.36363636363636404,1.0,1.0,,,,,,1.0,15,,4.0,,,4.0,,,,,,1,10.9220577978814
13055002101030001,13,5,50,2,10103,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,80.0,8,7.0,1.0,3.0,2.0,1.0,,,,5.0,5.0,,,2.0,,4,11.6873854909897,1,1.0,,1,61,3,1,1,0,0,80.0,1,8,4,3,3,483,1,,30.0,4.0,4.0,1.0,20.0,20.0,20.0,20.0,20.0,20.0,,25.0,35.0,100.0,6.0,6.0,25.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,1.1363636363636398,1.1363636363636398,0.0,,,,,,,,30,,,20.0,20.0,,,,,,,1,3.05903793389703
15015302000520003,15,1,53,2,52,3,1,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,3.67,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,,3.0,4,11.6967398973046,1,1.0,,1,72,1,1,1,0,0,3.67,1,4,4,2,2,483,1,,6.0,4.0,4.0,1.0,2.12,2.12,2.12,2.12,2.12,2.12,,10.0,35.0,100.0,6.0,2.0,10.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,,3.0,4,0.45454545454545503,0.45454545454545503,0.0,,,,,,,,6,2.12,,,2.12,,,,,,,1,10.696092971826301
13035602121930013,13,3,56,2,12193,13,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,2.0,1,1.0,,1.0,1.0,,,,,,,,,2.0,,4,11.7416897266731,1,1.0,,1,30,4,1,0,0,0,2.0,1,3,2,1,1,483,1,,40.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,35.0,100.0,6.0,6.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,40,,,2.0,2.0,,,,,,,1,11.7416897266731
13035002143050003,13,3,50,2,14305,3,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,25.0,6,6.0,,2.0,2.0,,,,,4.0,4.0,,,2.0,,4,11.8597587703811,1,1.0,,1,64,4,1,1,0,0,25.0,1,7,4,1,1,483,2,1.0,70.0,4.0,4.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,,35.0,35.0,100.0,6.0,6.0,35.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,1.0,,411,,2.0,,4,1.59090909090909,1.59090909090909,0.0,,,,,,,,70,,,3.0,3.0,,,,,,,0,98.83132308650907
15015601063610001,15,1,56,1,6361,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,48.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,,3.0,4,11.8707921086387,1,0.0,0.01,0,75,4,1,0,0,0,48.0,1,7,4,4,2,483,1,,3.0,4.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,,4.0,35.0,100.0,6.0,2.0,4.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,4.0,,,,,,,,,,,,,411,,,3.0,4,0.18181818181818202,0.18181818181818202,0.0,,,,,,,,3,2.0,,,2.0,,,,,,2.0,1,78.7206182092147
12105002009440001,12,10,50,2,944,1,1,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,1.0,1.0,2.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,11.904824951515,0,,0.5,0,34,3,1,1,0,0,2.0,1,3,2,1,1,483,1,,25.0,3.0,3.0,1.0,1.5,1.5,1.5,1.5,1.5,1.5,,12.0,35.0,100.0,6.0,7.0,12.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,,411,,2.0,,4,0.545454545454545,0.545454545454545,0.0,,,,,,,,25,,,1.5,1.5,,,,,,1.5,1,15.8730999353533
23015503000210002,23,1,55,3,21,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,17.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,1.0,,,4,11.9390130374513,1,1.0,,1,72,3,7,1,0,0,17.0,1,6,4,1,1,483,1,,4.0,3.0,3.0,2.0,14.75,14.75,14.75,14.75,14.75,14.75,,90.0,35.0,100.0,6.0,2.0,90.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,1.0,3.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,,,,,,,,,,2.0,,,411,1.0,,,4,4.09090909090909,4.09090909090909,0.0,,,,,,,,4,14.75,,,,14.75,,,,14.75,14.75,1,8.28176223128083
23015503000210002,23,1,55,3,21,2,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,17.0,4,4.0,,1.0,1.0,,,,,3.0,3.0,,1.0,,,4,11.9390130374513,1,1.0,,1,72,3,7,1,0,0,17.0,1,6,4,5,3,483,1,,2.0,3.0,3.0,2.0,0.5,0.5,0.5,0.5,0.5,0.5,,5.0,35.0,100.0,6.0,6.0,5.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,1,0,,,,,,,1,1.0,3.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,,,,,,,,,,1.0,,,411,1.0,,,4,0.22727272727272704,0.22727272727272704,0.0,,,,,,,,2,0.5,,,,0.5,,,,0.5,0.5,1,32.0841294483263
13115103015820012,13,11,51,3,1582,12,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,100.0,2,1.0,1.0,2.0,1.0,1.0,,,,,,,,2.0,,4,11.960276334121303,0,,100.0,0,74,4,7,0,0,0,100.0,1,9,4,4,2,483,1,,30.0,4.0,4.0,1.0,14.0,14.0,14.0,14.0,14.0,14.0,,70.0,35.0,100.0,6.0,1.0,70.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,3.18181818181818,3.18181818181818,0.0,,,,,,,,30,,,14.0,14.0,,,,,,,1,30.868108766353693
22035302007530004,22,3,53,2,753,4,1,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,6.75,3,2.0,1.0,2.0,1.0,1.0,,,,1.0,1.0,,,,3.0,4,12.0034793740646,0,,1.0,0,38,4,2,0,1,1,6.75,1,5,2,1,1,483,1,,12.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.8,3.8,6.0,40.0,35.0,100.0,6.0,2.0,40.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,1,0.0,,,1.0,100.0,2.0,3.0,,,,,,,,,,,,,411,,,3.0,4,1.8181818181818201,1.8181818181818201,0.2,0.2,,,,,,0.2,12,,4.0,,,4.0,,,,,4.0,1,20.255871443734
13175202041200001,13,17,52,2,4120,1,0,,,,,,,,,,,,,,,,0.0,0.0,0.0,30.0,2,2.0,,2.0,2.0,,,,,,,,,2.0,,4,12.024665183752502,1,1.0,,1,45,3,2,0,0,0,30.0,1,7,3,2,2,483,1,,30.0,4.0,4.0,1.0,4.0,4.0,4.0,4.0,4.0,4.0,,8.0,35.0,100.0,6.0,6.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,0.0,,,,,,,,30,,,4.0,4.0,,,,,,,1,12.883345875209502
13115002203150003,13,11,50,2,20315,3,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,112.7902,6,5.0,1.0,2.0,1.0,1.0,3.0,3.0,,1.0,1.0,,,2.0,,4,12.0936737037159,0,,3.0,1,50,4,3,0,0,0,159.85,2,9,3,1,1,483,1,,50.0,2.5,2.5,1.0,12.0,8.4672,12.0,8.4672,8.0,5.6448,6.0,8.0,35.0,100.0,6.0,6.0,8.0,35.0,100.0,6.0,100.0,,,,,,,,,,0,0,0,,,,,,,,,0,0,,,,,,,0,,,,,,,,,0,0.0,,,0.0,,,,,,,,,,,,,1.0,,,411,,2.0,,4,0.36363636363636404,0.36363636363636404,2.8224,2.8224,,,,,,2.8224,50,,,8.4672,8.4672,,,,,,,1,28.440612767154693
