Identificador,Id,ual_prov,ual_cant,ual_parr,ual_estr,ual_segm,al_ncues,ct_numt,ct_numl,rc_clacul,ct_k504,ct_k505,ct_prepa_suelo,ct_k506,ct_k507,ct_k508,ct_k509,ct_k510,ct_k510ha,ct_k511,ct_k511ha,ct_k512,ct_k516,ct_k517,ct_k518,ct_k520,ct_afecta_prod,ct_k522,ct_k523,ct_k524,ct_k526,ct_venmernac,ct_venmerint,ct_rdproven1,ct_rdproven2,ct_rdproven3,ct_rdproven4,ct_rdproven5,ct_rdproven6,ct_fconvf,ct_fconvs,ct_seg_agri,ct_kits_agri,ct_presueuti,ct_riego,ct_superf_regada_ha,ct_porc_surc,ct_porc_aspe,ct_porc_micr,ct_porc_gote,ct_porc_nebu,ct_porc_otro,ct_aferti,ct_forg,ct_cant1_fo,ct_umed1_fo,ct_cant2_fo,ct_umed2_fo,ct_cant3_fo,ct_umed3_fo,ct_fqui,ct_cantidad_npk_fq,ct_umed_npk_fq,ct_cantidad_nit_fq,ct_umed_nit_fq,ct_cantidad_fq,ct_umed_fq,ct_cantidad_pot_fq,ct_umed_pot_fq,ct_afito,ct_porg,ct_cantidad_po,ct_umed_po,ct_pqui,ct_cantidad_her_pq,ct_umed_her_pq,ct_color_her_pq,ct_cantidad_ins_pq,ct_umed_ins_pq,ct_color_ins_pq,ct_cantidad_fun_pq,ct_umed_fun_pq,ct_color_fun_pq,ct_cantidad_pq,ct_umed_pq,ct_color_pq,ct_trabocacont,ct_trabfami,ct_piensasem_int,ct_supersem_int,ct_supersemha_int,ct_messiem_int,ct_condcult_int,ct_codcultiv1_int,ct_codcultiv2_int,ct_nclavr,ct_trs,ct_trc,ct_tro,ct_tn,ct_prod,ct_superdida,superdida,ct_sequia,ct_helada,ct_plagas,ct_enfermedades,ct_inundacion,ct_otra,ct_secomun,ct_semejorada,ct_secertificada,ct_sehibrinac,ct_sehibrinter,Ventas,ct_sriego,su_fertilizada,su_plaguicidas,ct_nuevacondicion,fact_exp_fin,repetido
12025002131400001,1202500213140000101,12,2,50,2,13140,1,01,1,507,1,,0,2.0,3.0,20.0,7.0,1.0,1.0,1.0,1.0,,50.0,37.0,220.0,19.0,2.0,50.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.0,100.0,,,,,,1,0,,,,,,,1,200.0,2.0,120.0,2.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,,,,,,,,,,,,1,1.0,1.0,3.0,1.0,507.0,,507.0,,2.0,,4.0,5.0,0.0,,,,,,,,,1.0,,,,5.0,1.0,1.0,1.0,1,59.664073436947405,1
12025002131400002,1202500213140000201,12,2,50,2,13140,2,01,1,507,1,,0,3.0,6.0,20.0,10.0,11.0,11.0,11.0,11.0,,520.0,37.0,200.0,19.0,2.0,520.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,3850.0,2.0,2000.0,2.0,,,,,1,0.0,,,1.0,5.0,5.0,2.0,1.0,5.0,2.0,0.6,5.0,2.0,,,,,,1,11.0,11.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,47.2727272727273,0.0,,,,,,,,,,11.0,,,47.2727272727273,,11.0,11.0,1,52.29296425489321,1
12025002131400003,1202500213140000301,12,2,50,2,13140,3,01,1,507,1,,1,1.0,4.0,20.0,8.0,4.0,4.0,4.0,4.0,,200.0,37.0,220.0,19.0,2.0,200.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,350.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,3.0,2.0,5.0,2.0,1.0,5.0,4.0,,,,,,1,4.0,4.0,4.0,1.0,507.0,,507.0,,2.0,,4.0,20.0,0.0,,,,,,,,4.0,,,,,20.0,,4.0,4.0,1,29.7627391158954,1
12025002131400004,1202500213140000401,12,2,50,2,13140,4,01,1,507,1,,1,1.0,8.0,20.0,12.0,0.4,0.4,0.4,0.4,,20.0,37.0,220.0,19.0,6.0,20.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,50.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,0.5,5.0,2.0,,,,,,,,,1,0.4,0.4,8.0,1.0,507.0,,507.0,,2.0,,4.0,2.0,0.0,,,,,,,,0.4,,,,,2.0,,0.4,0.4,1,40.774412471915795,1
12025002131400005,1202500213140000501,12,2,50,2,13140,5,01,1,507,1,,1,3.0,8.0,20.0,12.0,1.5,1.5,1.5,1.5,,70.0,37.0,220.0,19.0,6.0,70.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.5,100.0,,,,,,1,0,,,,,,,1,400.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,3.0,1.5,5.0,3.0,1.5,5.0,3.0,,,,,,1,1.5,1.5,7.0,1.0,507.0,,507.0,,2.0,,4.0,7.0,0.0,,,,,,,,,,1.5,,,7.0,1.5,1.5,1.5,1,71.8406081902767,1
12025002131400006,1202500213140000601,12,2,50,2,13140,6,01,1,507,1,,1,1.0,6.0,20.0,10.0,3.0,3.0,3.0,3.0,,120.0,37.0,200.0,19.0,2.0,120.0,37.0,200.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,,,,,,,,,,,,1,3.0,3.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,10.909090909090901,0.0,,,,,,,,3.0,,,,,10.909090909090901,,3.0,3.0,1,19.369236668326,1
12025002131400007,1202500213140000701,12,2,50,2,13140,7,01,1,507,1,,1,3.0,5.0,20.0,9.0,2.0,2.0,2.0,2.0,,80.0,37.0,220.0,19.0,6.0,80.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,120.0,5.0,,,,,,,1,0.0,,,1.0,6.0,5.0,2.0,1.5,5.0,3.0,1.5,5.0,3.0,,,,,,1,2.0,2.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,8.0,0.0,,,,,,,,,,2.0,,,8.0,2.0,2.0,2.0,1,19.32918574586689,1
12025002131400008,1202500213140000801,12,2,50,2,13140,8,01,1,507,1,,1,3.0,8.0,20.0,12.0,1.5,1.5,1.5,1.5,,70.0,37.0,220.0,19.0,6.0,70.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.5,100.0,,,,,,1,0,,,,,,,1,450.0,2.0,,,,,,,1,0.0,,,1.0,4.5,5.0,2.0,1.0,5.0,3.0,1.0,5.0,3.0,,,,,,1,1.5,1.5,8.0,1.0,507.0,,507.0,,2.0,,4.0,7.0,0.0,,,,,,,,,,1.5,,,7.0,1.5,1.5,1.5,1,70.70615947837369,1
12025002131400009,1202500213140000901,12,2,50,2,13140,9,01,1,507,1,,0,1.0,7.0,20.0,10.0,1.0,1.0,1.0,1.0,,40.0,37.0,220.0,19.0,2.0,40.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,,,,,,,,,,,,1,1.0,1.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,4.0,0.0,,,,,,,,1.0,,,,,4.0,,1.0,1.0,1,55.0749583136431,1
12025002131400010,1202500213140001001,12,2,50,2,13140,10,01,1,507,1,,1,3.0,8.0,20.0,12.0,0.5,0.5,0.5,0.5,,20.0,37.0,220.0,19.0,6.0,20.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.5,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,2.0,0.5,1.0,3.0,0.5,5.0,3.0,,,,,,1,0.5,0.5,8.0,1.0,507.0,,507.0,,2.0,,4.0,2.0,0.0,,,,,,,,,,0.5,,,2.0,0.5,0.5,0.5,1,69.4643981587137,1
12025002131400011,1202500213140001101,12,2,50,2,13140,11,01,1,507,1,,1,3.0,8.0,20.0,12.0,0.75,0.75,0.75,0.75,,30.0,37.0,220.0,19.0,6.0,30.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,0.75,100.0,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,3.0,1.0,5.0,3.0,0.5,5.0,3.0,,,,,,1,0.75,0.75,8.0,1.0,507.0,,507.0,,2.0,,4.0,3.0,0.0,,,,,,,,,,0.75,,,3.0,0.75,0.75,0.75,1,51.439376476621504,1
12025002131400012,1202500213140001201,12,2,50,2,13140,12,01,1,507,1,,1,1.0,8.0,20.0,12.0,0.5,0.5,0.5,0.5,,20.0,37.0,220.0,19.0,2.0,20.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,25.0,2.0,,,,,,,1,0.0,,,1.0,0.5,5.0,2.0,,,,,,,,,,,,1,0.5,0.5,8.0,1.0,507.0,,507.0,,2.0,,4.0,2.0,0.0,,,,,,,,0.5,,,,,2.0,,0.5,0.5,1,51.97798687872379,1
12025002131400013,1202500213140001301,12,2,50,2,13140,13,01,1,507,1,,1,3.0,8.0,20.0,12.0,2.0,2.0,2.0,2.0,,80.0,37.0,220.0,19.0,6.0,80.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,200.0,5.0,100.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,2.0,5.0,3.0,1.0,5.0,3.0,,,,,,1,2.0,2.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,8.0,0.0,,,,,,,,,,2.0,,,8.0,2.0,2.0,2.0,1,66.194581930624,1
12025002131400015,1202500213140001501,12,2,50,2,13140,15,01,1,507,1,,1,1.0,8.0,20.0,12.0,1.25,1.25,1.25,1.25,,62.5,37.0,220.0,19.0,2.0,62.5,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.25,100.0,,,,,,1,0,,,,,,,1,350.0,2.0,100.0,2.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,2.0,1.0,5.0,2.0,,,,,,1,1.25,1.25,8.0,1.0,507.0,,507.0,,2.0,,4.0,6.25,0.0,,,,,,,,1.25,,,,,6.25,1.25,1.25,1.25,1,70.6921455955748,1
12025002131400016,1202500213140001601,12,2,50,2,13140,16,01,1,507,1,,1,3.0,8.0,20.0,12.0,1.25,1.25,1.25,1.25,,65.0,37.0,220.0,19.0,6.0,65.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,1.25,100.0,,,,,,1,0,,,,,,,1,250.0,2.0,,,,,,,1,0.0,,,1.0,4.0,2.0,2.0,1.5,5.0,3.0,1.0,5.0,3.0,,,,,,1,1.25,1.25,8.0,1.0,507.0,,507.0,,2.0,,4.0,6.5,0.0,,,,,,,,,,1.25,,,6.5,1.25,1.25,1.25,1,14.984309231085696,1
12025002133060007,1202500213306000701,12,2,50,2,13306,7,01,1,507,1,,0,1.0,6.0,20.0,10.0,1.5,1.5,1.5,1.5,,45.0,37.0,220.0,19.0,6.0,45.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,300.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,1.5,5.0,2.0,,,,,,,,,1,1.5,1.5,6.0,1.0,507.0,,507.0,,2.0,,4.0,4.5,0.0,,,,,,,,1.5,,,,,4.5,,1.5,1.5,1,29.8274724799812,1
12025002133060013,1202500213306001301,12,2,50,2,13306,13,01,1,507,1,,1,2.0,6.0,20.0,10.0,4.0,4.0,4.0,4.0,,210.0,37.0,220.0,19.0,1.0,210.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,1400.0,2.0,,,,,1,0.0,,,1.0,8.0,5.0,5.0,,,,,,,,,,,,1,1.0,1.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,21.0,0.0,,,,,,,,,4.0,,,,21.0,,4.0,4.0,1,56.960783109451796,1
12025002133060014,1202500213306001401,12,2,50,2,13306,14,01,1,507,1,,0,1.0,6.0,20.0,10.0,0.75,0.75,0.75,0.75,,30.0,37.0,220.0,19.0,6.0,27.0,37.0,220.0,19.0,100.0,,3.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,1.0,5.0,5.0,0.5,5.0,5.0,,,,,,,,,1,0.75,0.75,6.0,1.0,507.0,,507.0,,2.0,,4.0,3.0,0.0,,,,,,,,0.75,,,,,2.7,,0.75,0.75,1,50.851850991757495,1
12025002133060015,1202500213306001501,12,2,50,2,13306,15,01,1,507,1,,0,1.0,9.0,20.0,12.0,3.5,3.5,3.5,3.5,,150.0,37.0,220.0,19.0,2.0,150.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,3.5,100.0,,,,,,1,0,,,,,,,1,350.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,2.0,1.0,5.0,2.0,,,,,,,,,1,3.5,3.5,10.0,1.0,507.0,,507.0,,2.0,,4.0,15.0,0.0,,,,,,,,3.5,,,,,15.0,3.5,3.5,3.5,1,27.823427364597602,1
12025002134520001,1202500213452000101,12,2,50,2,13452,1,01,1,507,1,,1,2.0,5.0,20.0,8.0,11.0,11.0,11.0,11.0,,440.0,37.0,220.0,19.0,6.0,440.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,11.0,100.0,,,,,,1,0,,,,,,,1,,,2200.0,2.0,,,,,1,0.0,,,1.0,44.0,5.0,3.0,16.5,5.0,3.0,11.0,5.0,3.0,,,,,,1,11.0,11.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,44.0,0.0,,,,,,,,,11.0,,,,44.0,11.0,11.0,11.0,1,49.4323704523109,1
12025002134520002,1202500213452000201,12,2,50,2,13452,2,01,1,507,1,,1,1.0,7.0,20.0,12.0,3.25,3.25,3.25,3.25,,25.0,37.0,220.0,19.0,6.0,25.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,2,1,3.25,100.0,,,,,,1,0,,,,,,,1,150.0,2.0,50.0,1.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,1.0,2.0,3.0,,,,,,,,,1,1.5,1.5,7.0,1.0,507.0,,507.0,,2.0,,4.0,2.5,0.0,,,,,,,,3.25,,,,,2.5,3.25,3.25,3.25,1,19.0596477975122,1
12025002134520003,1202500213452000301,12,2,50,2,13452,3,01,1,507,1,,1,1.0,1.0,20.0,5.0,30.0,21.168000000000006,30.0,21.168000000000006,,1200.0,37.0,220.0,19.0,1.0,1200.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,9525.0,2.0,,,,,,,1,0.0,,,1.0,,,,20.0,5.0,2.0,10.0,5.0,2.0,,,,,,1,30.0,21.168000000000006,1.0,1.0,507.0,,507.0,,2.0,,4.0,120.0,0.0,,,,,,,,21.168000000000006,,,,,120.0,,21.168000000000006,21.168000000000006,1,5.662535994461678,1
12025002134520004,1202500213452000402,12,2,50,2,13452,4,02,1,507,1,,1,3.0,7.0,20.0,12.0,5.0,5.0,5.0,5.0,,200.0,37.0,220.0,19.0,6.0,200.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,5.0,100.0,,,,,,1,0,,,,,,,1,,,700.0,5.0,,,,,1,0.0,,,1.0,5.0,5.0,3.0,5.0,5.0,3.0,,,,,,,,,1,5.0,5.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,20.0,0.0,,,,,,,,,,5.0,,,20.0,5.0,5.0,5.0,1,83.013936510535,1
12025002134520005,1202500213452000501,12,2,50,2,13452,5,01,1,507,1,,1,3.0,1.0,20.0,5.0,10.0,10.0,10.0,10.0,,450.0,37.0,220.0,19.0,6.0,450.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,20.0,5.0,2.0,15.0,5.0,3.0,5.0,5.0,3.0,,,,5.0,,1,10.0,10.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,45.0,0.0,,,,,,,,,,10.0,,,45.0,,10.0,10.0,1,43.025598300309,1
12025002134520006,1202500213452000601,12,2,50,2,13452,6,01,1,507,1,,1,1.0,1.0,20.0,4.0,2.0,2.0,2.0,2.0,,80.0,37.0,220.0,19.0,6.0,80.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,1,2.0,100.0,,,,,,1,0,,,,,,,1,400.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,3.0,,,,2.0,5.0,3.0,,,,,,1,2.0,2.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,8.0,0.0,,,,,,,,2.0,,,,,8.0,2.0,2.0,2.0,1,59.824913639491704,1
12025002135820001,1202500213582000103,12,2,50,2,13582,1,03,1,507,1,,0,1.0,1.0,20.0,5.0,1.5,1.5,1.5,1.5,,90.0,37.0,220.0,19.0,2.0,90.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,400.0,2.0,400.0,2.0,,,,,1,0.0,,,1.0,4.0,5.0,2.0,,,,,,,,,,,,1,1.5,1.5,1.0,1.0,507.0,,507.0,,2.0,,4.0,9.0,0.0,,,,,,,,1.5,,,,,9.0,,1.5,1.5,1,58.630017410512714,1
12025002135820002,1202500213582000201,12,2,50,2,13582,2,01,1,507,1,,1,3.0,5.0,20.0,8.0,3.0,3.0,3.0,3.0,,25.0,37.0,220.0,19.0,6.0,25.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,450.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,2.0,5.0,2.0,,,,,,,,,1,3.0,3.0,5.0,1.0,507.0,,507.0,,2.0,,4.0,2.5,0.0,,,,,,,,,,3.0,,,2.5,,3.0,3.0,1,22.934974187090894,1
12025002135820005,1202500213582000501,12,2,50,2,13582,5,01,1,507,1,,1,1.0,5.0,20.0,10.0,0.5,0.5,0.5,0.5,,20.0,37.0,220.0,19.0,6.0,20.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,6,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,1.0,1.0,5.0,1.0,,,,,,,,,1,0.5,0.5,5.0,1.0,507.0,,507.0,,2.0,,4.0,2.0,0.0,,,,,,,,0.5,,,,,2.0,,0.5,0.5,1,62.7854755475336,1
12025002135820006,1202500213582000602,12,2,50,2,13582,6,02,1,507,1,,1,1.0,5.0,20.0,10.0,0.5,0.5,0.5,0.5,,20.0,37.0,220.0,19.0,6.0,20.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,150.0,2.0,,,,,,,1,0.0,,,1.0,2.0,5.0,1.0,1.0,5.0,1.0,,,,,,,,,1,0.5,0.5,5.0,1.0,507.0,,507.0,,2.0,,4.0,2.0,0.0,,,,,,,,0.5,,,,,2.0,,0.5,0.5,1,48.683187542398215,1
12025002135820015,1202500213582001501,12,2,50,2,13582,15,01,2,507,1,,0,1.0,8.0,20.0,12.0,10.0,10.0,10.0,10.0,,450.0,37.0,220.0,19.0,2.0,400.0,37.0,220.0,19.0,100.0,0.0,30.0,20.0,,,,,,,0,0,1,1,10.0,100.0,,,,,,1,0,,,,,,,1,3000.0,2.0,,,,,,,1,0.0,,,1.0,50.0,5.0,2.0,25.0,5.0,2.0,,,,,,,,,1,10.0,10.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,45.0,0.0,,,,,,,,10.0,,,,,40.0,10.0,10.0,10.0,1,10.1916248582107,1
12025002135820017,1202500213582001701,12,2,50,2,13582,17,01,1,507,1,,1,1.0,7.0,20.0,10.0,2.0,2.0,2.0,2.0,,60.0,37.0,220.0,19.0,2.0,60.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,800.0,2.0,,,300.0,2.0,1,0.0,,,1.0,4.0,5.0,1.0,4.0,5.0,1.0,6.0,5.0,2.0,,,,,,1,2.0,2.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,6.0,0.0,,,,,,,,2.0,,,,,6.0,,2.0,2.0,1,49.943128365456,1
12025002135820018,1202500213582001801,12,2,50,2,13582,18,01,1,507,1,,0,1.0,7.0,20.0,10.0,4.99,4.99,4.99,4.99,,250.0,37.0,220.0,19.0,2.0,250.0,37.0,220.0,19.0,100.0,,,,,,,,,,1,0,1,1,4.99,100.0,,,,,,1,0,,,,,,,1,816.0,2.0,,,,,,,1,0.0,,,1.0,10.0,5.0,2.0,,,,,,,,,,,,1,4.99,4.99,7.0,1.0,507.0,,507.0,,2.0,,4.0,25.0,0.0,,,,,,,,4.99,,,,,25.0,4.99,4.99,4.99,1,6.0206266878231105,1
12025002135820025,1202500213582002502,12,2,50,2,13582,25,02,1,507,1,,0,1.0,5.0,20.0,8.0,1.58,1.58,1.58,1.58,,100.0,37.0,220.0,19.0,2.0,100.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,158.0,2.0,,,,,,,1,0.0,,,1.0,3.0,5.0,2.0,,,,,,,,,,,,1,1.58,1.58,5.0,1.0,507.0,,507.0,,2.0,,4.0,10.0,0.0,,,,,,,,1.58,,,,,10.0,,1.58,1.58,1,10.2354882326603,1
12025002140690001,1202500214069000101,12,2,50,2,14069,1,01,1,507,1,,1,1.0,6.0,20.0,9.0,70.0,49.391999999999996,70.0,49.391999999999996,,2100.0,37.0,220.0,19.0,2.0,1950.0,37.0,220.0,19.0,100.0,,,,,,150.0,,,,0,0,1,1,49.391999999999996,100.0,,,,,,1,1,,,,,530.6,1.0,1,,,14000.0,2.0,,,,,1,0.0,,,1.0,,,,420.0,5.0,2.0,,,,,,,,,1,70.0,49.391999999999996,6.0,1.0,507.0,,507.0,,2.0,,4.0,210.0,0.0,,,,,,,,49.391999999999996,,,,,195.0,49.391999999999996,49.391999999999996,49.391999999999996,1,26.1259107784124,1
12025051000993325,1202505100099332502,12,2,50,51,99,3325,02,3,507,1,,1,2.0,9.0,20.0,12.0,100.0,100.0,100.0,100.0,,5000.0,37.0,210.0,19.0,6.0,5000.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,100.0,100.0,,,,,,1,0,,,,,,,1,600.0,2.0,600.0,2.0,,,,,1,0.0,,,1.0,100.0,5.0,2.0,,,,,,,,,,68.0,,1,115.0,115.0,8.0,1.0,507.0,,507.0,,2.0,,4.0,477.27272727272697,0.0,,,,,,,,,100.0,,,,477.27272727272697,100.0,100.0,100.0,1,1.0,1
12025051000993328,1202505100099332802,12,2,50,51,99,3328,02,2,507,1,,1,2.0,9.0,20.0,12.0,270.0,270.0,270.0,270.0,,9450.0,37.0,210.0,19.0,6.0,9450.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,270.0,100.0,,,,,,1,0,,,,,,,1,2430.0,2.0,2430.0,2.0,,,,,1,0.0,,,1.0,270.0,5.0,2.0,,,,,,,,,,52.0,,1,270.0,270.0,9.0,1.0,507.0,,507.0,,2.0,,4.0,902.0454545454553,0.0,,,,,,,,,270.0,,,,902.0454545454553,270.0,270.0,270.0,1,1.0,1
12025051000993346,1202505100099334602,12,2,50,51,99,3346,02,1,507,1,,1,2.0,7.0,20.0,11.0,90.0,90.0,90.0,90.0,,3600.0,37.0,230.0,19.0,6.0,3600.0,37.0,230.0,19.0,100.0,,,,,,,,,,0,0,1,1,50.0,100.0,,,,,,1,0,,,,,,,1,270.0,2.0,270.0,2.0,270.0,2.0,,,1,0.0,,,1.0,90.0,5.0,2.0,,,,,,,,,,11.0,,1,90.0,90.0,7.0,1.0,507.0,,507.0,,2.0,,4.0,376.36363636363603,0.0,,,,,,,,,90.0,,,,376.36363636363603,90.0,90.0,90.0,1,1.0,1
12025051000993357,1202505100099335702,12,2,50,51,99,3357,02,2,507,1,,1,2.0,6.0,20.0,10.0,19.0,19.0,19.0,19.0,,480.0,37.0,210.0,19.0,5.0,480.0,37.0,210.0,19.0,100.0,,,,,,,,,,0,0,1,1,19.0,100.0,,,,,,1,0,,,,,,,1,210.0,2.0,210.0,2.0,,,,,1,0.0,,,1.0,35.0,5.0,2.0,,,,,,,,,,8.0,,1,19.0,19.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,45.8181818181818,0.0,,,,,,,,,19.0,,,,45.8181818181818,19.0,19.0,19.0,1,1.0,1
12025102094930001,1202510209493000102,12,2,51,2,9493,1,02,2,507,1,,1,2.0,7.0,20.0,12.0,0.5,0.5,0.5,0.5,,10.0,37.0,220.0,19.0,6.0,10.0,37.0,220.0,19.0,100.0,,,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,100.0,2.0,150.0,2.0,,,,,1,0.0,,,1.0,1.0,5.0,2.0,2.0,5.0,2.0,,,,,,,3.0,,1,0.5,0.5,7.0,1.0,507.0,,507.0,,2.0,,4.0,1.0,0.0,,,,,,,,,0.5,,,,1.0,,0.5,0.5,1,117.940339732344,1
12025102115640001,1202510211564000101,12,2,51,2,11564,1,01,1,507,1,,1,1.0,6.0,20.0,9.0,2.0,2.0,2.0,2.0,,180.0,37.0,220.0,19.0,6.0,150.0,37.0,220.0,19.0,100.0,,30.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,8.0,3.0,,,,,1,0.0,,,1.0,,,,2.0,5.0,4.0,,,,,,,,2.0,1,2.0,2.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,18.0,0.0,,,,,,,,2.0,,,,,15.0,,2.0,2.0,1,70.3350943827763,1
12025102115640002,1202510211564000201,12,2,51,2,11564,2,01,1,507,1,,1,1.0,6.0,20.0,9.0,2.0,2.0,2.0,2.0,,15.0,37.0,220.0,19.0,2.0,5.0,37.0,220.0,19.0,100.0,,10.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,4.0,3.0,,,,,1,0.0,,,1.0,2.0,5.0,2.0,2.0,5.0,5.0,,,,,,,4.0,,1,2.0,2.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,1.5,0.0,,,,,,,,2.0,,,,,0.5,,2.0,2.0,1,72.5225929275099,1
12025102115640003,1202510211564000301,12,2,51,2,11564,3,01,1,507,1,,1,1.0,1.0,20.0,6.0,2.0,2.0,2.0,2.0,,110.0,37.0,200.0,19.0,6.0,90.0,37.0,200.0,19.0,100.0,,20.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,4.0,3.0,,,,,1,0.0,,,1.0,3.0,5.0,2.0,,,,,,,,,,5.0,,1,2.0,2.0,1.0,1.0,507.0,,507.0,,2.0,,4.0,10.0,0.0,,,,,,,,2.0,,,,,8.18181818181818,,2.0,2.0,1,84.0550716497399,1
12025102115640004,1202510211564000401,12,2,51,2,11564,4,01,1,507,1,,0,1.0,6.0,20.0,9.0,1.0,1.0,1.0,1.0,,20.0,37.0,220.0,19.0,6.0,10.0,37.0,220.0,19.0,100.0,,10.0,,,,,,,,0,0,1,0,,,,,,,,1,0,,,,,,,1,,,,,2.0,3.0,,,1,0.0,,,1.0,,,,2.0,5.0,5.0,,,,,,,,3.0,1,2.0,2.0,6.0,1.0,507.0,,507.0,,2.0,,4.0,2.0,0.0,,,,,,,,1.0,,,,,1.0,,1.0,1.0,1,94.220032407444,1
