Identificador;ual_prov;ual_cant;ual_parr;ual_estr;ual_segm;al_ncues;cg_vive_predio_pr;cg_terredensm;cg_dista_pre_viv;cg_k100;cg_k101;cg_se_define;cg_k102;cg_segsoccam;cg_accesocomp;cg_accesointer;cg_superficie;cg_unidadmedida;grupo1;edad_rango
18095101070090021;18;09;51;01;07009;0021;2; ;1;1;50;4;1;2;2;2;2,2;1;3;3
18095101070090022;18;09;51;01;07009;0022;2; ;1;1;67;4;1;2;2;2;1,12;1;2;4
18095101070090023;18;09;51;01;07009;0023;2; ;1;1;78;4;1;2;2;2;,41;1;1;4
18095101070090024;18;09;51;01;07009;0024;2; ;3;1;65;4;1;2;2;2;,3;1;1;4
18095101070090025;18;09;51;01;07009;0025;2; ;4;1;70;4;1;2;2;2;,31;1;1;4
18095101070090026;18;09;51;01;07009;0026;2; ;1;1;65;4;1;2;2;2;,67;1;1;4
18095101070090027;18;09;51;01;07009;0027;2; ;1;1;53;4;1;2;1;1;,33;1;1;3
18095101070090028;18;09;51;01;07009;0028;2; ;4;2;66;4;1;2;2;2;,07;1;1;4
18095101070090029;18;09;51;01;07009;0029;2; ;4;1;75;4;1;2;2;2;,6;1;1;4
18095101070090030;18;09;51;01;07009;0030;2; ;1;1;68;4;1;2;2;2;,8;1;1;4
18095101070099999;18;09;51;01;07009;9999;1;1; ;1;99;6;7;2;2;2;,31;1;1;6
18095101073370001;18;09;51;01;07337;0001;2; ;1;1;67;4;1;2;2;2;4,9;1;4;4
18095101073370002;18;09;51;01;07337;0002;2; ;20;1;57;4;1;2;2;2;,3;1;1;3
18095101073370003;18;09;51;01;07337;0003;2; ;1;1;75;4;1;1;2;2;,65;1;1;4
18095101073370004;18;09;51;01;07337;0004;2; ;1;1;38;4;2;2;2;1;,42;1;1;2
18095101073370005;18;09;51;01;07337;0005;2; ;1;1;43;4;1;2;2;2;1,33;1;2;3
18095101073370006;18;09;51;01;07337;0006;2; ;1;1;50;4;1;2;1;1;1,09;1;2;3
18095101073370007;18;09;51;01;07337;0007;2; ;15;2;46;4;1;2;1;1;,75;1;1;3
18095101073370008;18;09;51;01;07337;0008;2; ;1;1;62;4;7;1;2;2;2,11;1;3;4
18095101073370009;18;09;51;01;07337;0009;2; ;3;1;80;4;7;2;2;2;1,25;1;2;4
18095101073370010;18;09;51;01;07337;0010;2; ;1;2;80;4;7;2;2;2;,12;1;1;4
18095101073370011;18;09;51;01;07337;0011;2; ;1;1;70;4;1;1;2;2;,18;1;1;4
18095101073370012;18;09;51;01;07337;0012;2; ;1;1;80;4;7;2;2;2;,33;1;1;4
18095101073370013;18;09;51;01;07337;0013;2; ;1;1;50;4;1;2;2;2;,12;1;1;3
18095101073370014;18;09;51;01;07337;0014;2; ;30;2;47;4;1;2;2;1;,04;1;1;3
18095101073370015;18;09;51;01;07337;0015;2; ;10;1;78;4;7;2;2;2;,75;1;1;4
18095101073370016;18;09;51;01;07337;0016;2; ;1;1;49;4;1;1;1;1;,87;1;1;3
18095101073370017;18;09;51;01;07337;0017;2; ;1;1;70;4;7;2;2;2;,25;1;1;4
18095101073370018;18;09;51;01;07337;0018;2; ;1;1;65;4;1;1;2;2;1,5;1;2;4
18095101073370019;18;09;51;01;07337;0019;2; ;1;2;69;4;1;2;2;1;1,62;1;2;4
18095101073370020;18;09;51;01;07337;0020;2; ;1;1;42;4;1;2;1;1;,41;1;1;3
18095101073370021;18;09;51;01;07337;0021;2; ;1;1;65;4;7;2;2;2;,09;1;1;4
18095101073370022;18;09;51;01;07337;0022;2; ;1;1;40;4;1;2;2;2;,34;1;1;2
18095101073370023;18;09;51;01;07337;0023;2; ;3;1;86;4;7;2;2;2;,06;1;1;5
18095101073370024;18;09;51;01;07337;0024;2; ;1;2;65;4;1;2;2;2;,99;1;1;4
18095101073370025;18;09;51;01;07337;0025;2; ;1;1;35;4;7;2;2;2;,07;1;1;2
18095101073370026;18;09;51;01;07337;0026;2; ;1;1;86;4;1;1;2;2;,98;1;1;5
18095101073370027;18;09;51;01;07337;0027;2; ;1;1;89;4;7;1;2;2;,7;1;1;5
18095101073370028;18;09;51;01;07337;0028;2; ;1;1;78;4;7;2;2;2;,35;1;1;4
18095101073370029;18;09;51;01;07337;0029;2; ;1;1;88;4;7;2;2;2;,35;1;1;5
18095101073370030;18;09;51;01;07337;0030;2; ;1;1;78;4;7;2;2;2;,35;1;1;4
18095101073379999;18;09;51;01;07337;9999;1;1; ;1;99;6;7;2;2;2;,5;1;1;6
19015162000990393;19;01;51;62;00099;0393;2; ;1;1;62;4;2;2;1;1;40;1;7;4
19015201015630001;19;01;52;01;01563;0001;1;1; ;1;48;4;1;2;2;2;,15;1;1;3
19015201015630002;19;01;52;01;01563;0002;2; ;2;2;46;4;1;2;2;2;,2;1;1;3
19015201015630003;19;01;52;01;01563;0003;2; ;2;2;24;4;1;2;2;2;1,15;1;2;2
19015201015630004;19;01;52;01;01563;0004;2; ;3;1;76;4;2;2;2;2;10;1;6;4
19015201015630005;19;01;52;01;01563;0005;2; ;5;2;64;4;1;2;2;2;3,5;1;4;4
19015201015630006;19;01;52;01;01563;0006;2; ;,5;1;70;4;1;2;2;2;3,5;1;4;4
19015201015630007;19;01;52;01;01563;0007;1;1; ;2;40;4;1;1;2;2;,1;1;1;2
19015201015630008;19;01;52;01;01563;0008;1;1; ;1;99;6;7;2;2;2;1;1;2;6
19015201015630009;19;01;52;01;01563;0009;2; ;2;1;59;4;2;2;2;2;5,02;1;5;3
19015201015630010;19;01;52;01;01563;0010;1;1; ;1;56;1;2;2;2;2;,09;1;1;3
19015201015630011;19;01;52;01;01563;0011;1;1; ;1;65;4;1;2;2;2;,09;1;1;4
19015201015630012;19;01;52;01;01563;0012;2; ;3;1;33;4;1;2;2;2;,2;1;1;2
19015201015630013;19;01;52;01;01563;0013;1;1; ;1;54;4;1;1;2;2;22;1;7;3
19015201015630014;19;01;52;01;01563;0014;2; ;4;2;64;4;1;2;2;2;3,5;1;4;4
19015201015630015;19;01;52;01;01563;0015;2; ;60;1;99;6;7;2;2;2;,5;1;1;6
19015201015639999;19;01;52;01;01563;9999;1;1; ;1;99;6;7;2;2;2;,6;1;1;6
19015201016080001;19;01;52;01;01608;0001;2; ;1;1;50;4;1;2;2;1;10;1;6;3
19015201016080002;19;01;52;01;01608;0002;2; ;5;1;58;4;1;2;2;2;7,5;1;5;3
19015201016080003;19;01;52;01;01608;0003;2; ;1;1;42;4;1;2;2;1;5;1;5;3
19015262000990388;19;01;52;62;00099;0388;1;1; ;1;66;4;2;2;1;2;10;1;6;4
19015262000990484;19;01;52;62;00099;0484;1;1; ;1;82;4;1;1;1;1;16;1;6;5
19015262000990502;19;01;52;62;00099;0502;1;1; ;2;53;4;2;2;2;1;6;1;5;3
19015301013460001;19;01;53;01;01346;0001;2; ;15;1;60;4;1;2;1;1;55;1;8;3
19015301013460002;19;01;53;01;01346;0002;2; ;7;2;70;4;1;2;2;2;6;1;5;4
19015301013460003;19;01;53;01;01346;0003;2; ;5;2;60;4;1;2;2;2;2,41;1;3;3
19015301013469999;19;01;53;01;01346;9999;1;1; ;1;99;6;7;2;2;2;,12;1;1;6
19015301016510001;19;01;53;01;01651;0001;2; ;5;1;79;4;1;2;2;2;40;1;7;4
19015303004580001;19;01;53;03;00458;0001;2; ;30;2;60;4;1;2;2;2;200;1;10;3
19015303004580002;19;01;53;03;00458;0002;2; ;20;1;54;4;1;1;2;1;25;1;7;3
19015303004580003;19;01;53;03;00458;0003;2; ;15;1;60;4;1;2;2;2;6;1;5;3
19015303004580004;19;01;53;03;00458;0004;2; ;3;1;60;4;1;1;2;2;15;1;6;3
19015303004580005;19;01;53;03;00458;0005;2; ;2;1;69;4;1;2;2;2;6;1;5;4
19015664000990623;19;01;56;64;00099;0623;1;1; ;2;73;4;2;2;1;1;50;1;8;4
19015862000990488;19;01;58;62;00099;0488;1;1; ;2;40;4;1;2;1;1;1;1;2;2
19025001027280001;19;02;50;01;02728;0001;2; ;60;1;59;4;2;2;2;1;50;1;8;3
19025001027280002;19;02;50;01;02728;0002;2; ;1;1;35;4;2;2;2;2;80;1;8;2
19025001027289999;19;02;50;01;02728;9999;1;1; ;1;99;6;7;2;2;2;,15;1;1;6
19025001027520001;19;02;50;01;02752;0001;2; ;1;1;35;4;2;2;2;2;80;1;8;2
19025001028000001;19;02;50;01;02800;0001;1;1; ;1;48;4;2;1;2;1;26,77;1;7;3
19025001028000002;19;02;50;01;02800;0002;1;1; ;1;43;4;1;2;2;2;5,51;1;5;3
19025001028009999;19;02;50;01;02800;9999;1;1; ;1;99;6;7;2;2;2;,05;1;1;6
19025001031410001;19;02;50;01;03141;0001;2; ;5;1;45;4;1;2;1;1;16,5;1;6;3
19025001031410002;19;02;50;01;03141;0002;1;1; ;2;59;4;7;2;2;2;1,26;1;2;3
19025001031410003;19;02;50;01;03141;0003;1;1; ;2;25;4;1;1;2;1;,02;1;1;2
19025001031410004;19;02;50;01;03141;0004;1;1; ;1;41;4;1;2;2;2;,03;1;1;3
19025001031410005;19;02;50;01;03141;0005;1;1; ;1;36;4;7;2;2;2;,77;1;1;2
19025001031410006;19;02;50;01;03141;0006;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
19025001031410007;19;02;50;01;03141;0007;1;1; ;2;74;4;1;1;2;2;1,01;1;2;4
19025001031410008;19;02;50;01;03141;0008;1;1; ;2;44;4;2;2;2;2;9,01;1;5;3
19025001031410009;19;02;50;01;03141;0009;1;1; ;2;38;4;1;1;2;1;1,01;1;2;2
19025001031410010;19;02;50;01;03141;0010;1;1; ;1;42;4;7;1;2;2;,12;1;1;3
19025001031410011;19;02;50;01;03141;0011;1;1; ;1;76;4;1;1;2;2;1,03;1;2;4
19025001031410012;19;02;50;01;03141;0012;1;1; ;1;49;4;2;2;2;1;1,03;1;2;3
19025001031410013;19;02;50;01;03141;0013;1;1; ;2;30;4;2;2;2;1;1,03;1;2;2
19025001031410014;19;02;50;01;03141;0014;1;1; ;1;25;4;2;2;2;2;,05;1;1;2
19025001031410015;19;02;50;01;03141;0015;1;1; ;1;36;4;1;2;2;1;,01;1;1;2
19025001031410016;19;02;50;01;03141;0016;1;1; ;2;34;4;2;2;1;1;,01;1;1;2
19025001031418888;19;02;50;01;03141;8888;1;1; ;1;99;6;7;2;2;2;1;1;2;6
19025001031419999;19;02;50;01;03141;9999;1;1; ;1;99;6;7;2;2;2;,67;1;1;6
19025001031700001;19;02;50;01;03170;0001;2; ;2;1;70;4;1;2;2;2;40,02;1;7;4
19025001031709999;19;02;50;01;03170;9999;1;1; ;1;99;6;7;2;2;2;,27;1;1;6
19025001031920001;19;02;50;01;03192;0001;2; ;5;1;76;4;1;2;2;2;60;1;8;4
19025001031950001;19;02;50;01;03195;0001;2; ;10;2;81;4;1;2;2;1;20;1;7;5
19025001032110001;19;02;50;01;03211;0001;2; ;10;2;76;4;2;2;2;1;3,5;1;4;4
19025001032110002;19;02;50;01;03211;0002;2; ;165;1;50;4;4;2;1;1;29,5;1;7;3
19025001032119999;19;02;50;01;03211;9999;1;1; ;1;99;6;7;2;2;2;,05;1;1;6
19025001032620001;19;02;50;01;03262;0001;2; ;40;1;46;4;2;1;1;1;62,51;1;8;3
19025001032620002;19;02;50;01;03262;0002;2; ;,05;1;65;4;1;2;2;1;49,25;1;7;4
19025001032940001;19;02;50;01;03294;0001;2; ;2;1;46;4;2;2;2;1;100;1;9;3
19025001032940002;19;02;50;01;03294;0002;2; ;1;2;74;4;7;2;2;2;5;1;5;4
19025001032949999;19;02;50;01;03294;9999;1;1; ;1;99;6;7;2;2;2;,72;1;1;6
19025001033890001;19;02;50;01;03389;0001;2; ;99;1;56;4;1;2;1;1;36;1;7;3
19025001033890002;19;02;50;01;03389;0002;2; ;,3;1;58;4;1;2;2;1;37,5;1;7;3
19025001033899999;19;02;50;01;03389;9999;1;1; ;1;99;6;7;2;2;2;,06;1;1;6
19025001034020001;19;02;50;01;03402;0001;2; ;80;1;50;4;1;2;2;1;112;1;9;3
19025001035320001;19;02;50;01;03532;0001;2; ;30;1;64;4;3;2;1;1;70,25;1;8;4
19025003007430001;19;02;50;03;00743;0001;2; ;2;2;63;4;2;2;2;2;43;1;7;4
19025003007430002;19;02;50;03;00743;0002;2; ;,8;2;70;4;1;2;2;2;20,5;1;7;4
19025003007430003;19;02;50;03;00743;0003;2; ;1,5;1;44;4;1;1;1;1;13,51;1;6;3
19025003007430004;19;02;50;03;00743;0004;2; ;1;1;68;4;1;1;2;2;13,52;1;6;4
19025003007430005;19;02;50;03;00743;0005;1;1; ;2;78;4;1;1;2;2;11,51;1;6;4
19025003007430006;19;02;50;03;00743;0006;2; ;1;1;76;4;1;1;2;2;1,2;1;2;4
19025003007430007;19;02;50;03;00743;0007;1;1; ;1;99;6;7;2;2;2;9;1;5;6
19025003007430008;19;02;50;03;00743;0008;2; ;2;1;50;6;7;2;2;2;1,5;1;2;3
19025003007430009;19;02;50;03;00743;0009;1;1; ;1;48;4;2;2;1;1;4,31;1;4;3
19025003007430010;19;02;50;03;00743;0010;2; ;4;1;58;4;2;2;1;1;25,02;1;7;3
19025003007430011;19;02;50;03;00743;0011;1;1; ;1;62;4;3;2;1;1;1,51;1;2;4
19025003007430012;19;02;50;03;00743;0012;2; ;1;1;58;4;2;2;2;1;9,01;1;5;3
19025003007430013;19;02;50;03;00743;0013;2; ;29;1;40;4;3;2;1;1;8;1;5;2
19025003007430014;19;02;50;03;00743;0014;2; ;1;1;55;4;1;1;2;1;18,51;1;6;3
19025003007430015;19;02;50;03;00743;0015;2; ;4;1;78;4;1;1;2;2;20;1;7;4
19025003007438888;19;02;50;03;00743;8888;1;1; ;1;99;6;7;2;2;2;25;1;7;6
19025003007439999;19;02;50;03;00743;9999;1;1; ;1;99;6;7;2;2;2;,42;1;1;6
19025004001580001;19;02;50;04;00158;0001;1;1; ;1;31;4;2;1;2;2;17,52;1;6;2
19025004001580002;19;02;50;04;00158;0002;1;1; ;1;66;4;1;2;2;2;31,06;1;7;4
19025004001580003;19;02;50;04;00158;0003;1;1; ;1;68;4;1;1;2;2;16,55;1;6;4
19025004001580004;19;02;50;04;00158;0004;1;1; ;1;42;4;1;2;2;1;12;1;6;3
19025004001580005;19;02;50;04;00158;0005;1;1; ;1;63;4;1;2;2;1;33,08;1;7;4
19025004001580006;19;02;50;04;00158;0006;1;1; ;1;36;4;1;1;2;2;3,01;1;4;2
19025004001580007;19;02;50;04;00158;0007;1;1; ;1;38;4;1;1;2;1;20,05;1;7;2
19025004001580008;19;02;50;04;00158;0008;2; ;50;1;78;4;3;2;2;1;300;1;10;4
19025004001580009;19;02;50;04;00158;0009;2; ;1;1;65;4;1;1;2;1;36,5;1;7;4
19025004001580010;19;02;50;04;00158;0010;1;1; ;1;55;4;7;1;2;2;11,01;1;6;3
19025004001580011;19;02;50;04;00158;0011;2; ;10;1;48;4;2;1;2;1;26,77;1;7;3
19025004001580012;19;02;50;04;00158;0012;1;1; ;1;42;4;1;2;2;2;,5;1;1;3
19025004001580013;19;02;50;04;00158;0013;1;1; ;1;64;4;7;2;2;2;11,8;1;6;4
19025004001580014;19;02;50;04;00158;0014;1;1; ;1;36;4;2;1;2;1;1,12;1;2;2
19025004001580015;19;02;50;04;00158;0015;1;1; ;1;34;4;1;2;2;1;1,01;1;2;2
19025004001589999;19;02;50;04;00158;9999;1;1; ;1;99;6;7;2;2;2;1,24;1;2;6
19025103007160001;19;02;51;03;00716;0001;1;1; ;1;99;6;7;2;2;2;15;1;6;6
19025103007160002;19;02;51;03;00716;0002;2; ;1;2;68;4;1;1;2;2;154;1;9;4
19025103007169999;19;02;51;03;00716;9999;1;1; ;1;99;6;7;2;2;2;2,5;1;3;6
19035103005690001;19;03;51;03;00569;0001;1;1; ;1;45;1;1;2;2;2;120;1;9;3
19035103005690002;19;03;51;03;00569;0002;1;1; ;1;60;1;1;2;2;2;200;1;10;3
19035103005690003;19;03;51;03;00569;0003;2; ;60;1;75;4;1;2;2;2;3000;1;10;4
19035103005699999;19;03;51;03;00569;9999;1;1; ;1;99;6;7;2;2;2;2;1;3;6
19045001002750001;19;04;50;01;00275;0001;2; ;,5;1;55;1;7;2;2;2;8,5;1;5;3
19045001002750002;19;04;50;01;00275;0002;2; ;1;1;82;1;7;2;2;2;18;1;6;5
19045001002750003;19;04;50;01;00275;0003;2; ;20;1;48;1;1;2;1;1;3,01;1;4;3
19045001003530001;19;04;50;01;00353;0001;1;1; ;2;46;1;1;2;2;2;10,5;1;6;3
19045001003530002;19;04;50;01;00353;0002;2; ;40;1;53;1;5;2;2;2;5,27;1;5;3
19045001003530003;19;04;50;01;00353;0003;2; ;4;1;75;1;7;1;2;2;7,5;1;5;4
19045001003530004;19;04;50;01;00353;0004;2; ;40;1;29;1;2;2;2;2;3,52;1;4;2
19045001003530005;19;04;50;01;00353;0005;2; ;20;2;24;1;1;2;2;2;3,01;1;4;2
19045001003539999;19;04;50;01;00353;9999;1;1; ;1;99;6;7;2;2;2;,1;1;1;6
19045001004590001;19;04;50;01;00459;0001;1;2;2;2;42;1;1;2;2;2;4,3;1;4;3
19045001004590002;19;04;50;01;00459;0002;2; ;1;2;46;1;1;2;2;2;5,8;1;5;3
19045001004590003;19;04;50;01;00459;0003;2; ;16;2;58;1;1;1;1;1;5,3;1;5;3
19045001004599999;19;04;50;01;00459;9999;1;1; ;1;99;6;7;1;1;1;,12;1;1;6
19045001005840001;19;04;50;01;00584;0001;2; ;1;1;26;1;1;2;2;2;11;1;6;2
19045001005840002;19;04;50;01;00584;0002;2; ;2;2;48;1;1;2;2;2;37;1;7;3
19045001006000001;19;04;50;01;00600;0001;2; ;3;1;65;1;7;2;2;2;16,5;1;6;4
19045001006000002;19;04;50;01;00600;0002;2; ;3;1;52;1;1;2;2;2;8;1;5;3
19045001006480001;19;04;50;01;00648;0001;2; ;20;1;28;2;2;2;1;1;9;1;5;2
19045001006480002;19;04;50;01;00648;0002;1;1; ;1;71;1;1;1;2;2;12,02;1;6;4
19045001008090001;19;04;50;01;00809;0001;1;1; ;2;74;1;7;2;2;2;12,52;1;6;4
19045001008090002;19;04;50;01;00809;0002;1;1; ;1;42;1;7;2;2;2;1,52;1;2;3
19045001008090003;19;04;50;01;00809;0003;2; ;30;1;44;1;7;2;2;2;9,5;1;5;3
19045001008090004;19;04;50;01;00809;0004;1;1; ;1;43;1;7;2;2;2;2,52;1;3;3
19045001008090005;19;04;50;01;00809;0005;2; ;3;1;54;1;1;2;2;2;3,5;1;4;3
19045001008090006;19;04;50;01;00809;0006;1;1; ;1;60;4;1;2;2;2;10,02;1;6;3
19045001008090007;19;04;50;01;00809;0007;1;1; ;1;55;1;1;2;2;2;2,75;1;3;3
19045001008099999;19;04;50;01;00809;9999;1;1; ;1;99;6;7;2;2;2;,1;1;1;6
19045001008240001;19;04;50;01;00824;0001;1;1; ;1;99;6;7;2;2;2;18475;1;10;6
19045001008249999;19;04;50;01;00824;9999;1;1; ;1;99;6;7;2;2;2;,8;1;1;6
19045003000770001;19;04;50;03;00077;0001;1;1; ;1;52;1;1;1;1;1;73,03;1;8;3
19045003000770002;19;04;50;03;00077;0002;1;1; ;1;73;1;7;2;2;2;53,01;1;8;4
19045003000770003;19;04;50;03;00077;0003;1;1; ;1;62;1;1;1;2;2;32,01;1;7;4
19045003000770004;19;04;50;03;00077;0004;1;1; ;1;73;1;7;1;2;2;81,01;1;8;4
19045003000779999;19;04;50;03;00077;9999;1;1; ;1;99;6;7;2;2;2;3;1;4;6
19045101008520001;19;04;51;01;00852;0001;1;1; ;2;36;1;2;2;2;2;3,02;1;4;2
19045101008520002;19;04;51;01;00852;0002;1;1; ;2;26;1;1;2;2;2;1,01;1;2;2
19045101008520003;19;04;51;01;00852;0003;1;1; ;2;32;1;1;2;1;1;11,01;1;6;2
19045101008520004;19;04;51;01;00852;0004;1;1; ;2;65;1;1;2;2;2;2,83;1;3;4
19045101008520005;19;04;51;01;00852;0005;1;1; ;1;37;1;2;2;2;2;29,03;1;7;2
19045101008529999;19;04;51;01;00852;9999;1;1; ;1;99;6;7;2;2;2;,32;1;1;6
19045101009140001;19;04;51;01;00914;0001;2; ;3;1;38;1;2;2;1;1;17;1;6;2
19045101009140002;19;04;51;01;00914;0002;2; ;2;1;74;1;7;1;2;2;18,01;1;6;4
19045101009140003;19;04;51;01;00914;0003;2; ;6;2;40;1;1;1;2;2;6,5;1;5;2
19045101009140004;19;04;51;01;00914;0004;2; ;6;2;37;1;2;2;2;2;6;1;5;2
19045101009150001;19;04;51;01;00915;0001;2; ;2;1;74;1;7;1;2;2;18,01;1;6;4
19045101009150002;19;04;51;01;00915;0002;2; ;3;1;38;1;2;2;1;1;17;1;6;2
19045101009150003;19;04;51;01;00915;0003;2; ;6;2;40;1;1;1;2;2;6,5;1;5;2
19045101011750001;19;04;51;01;01175;0001;1;1; ;1;50;1;2;2;2;2;10;1;6;3
19045101011750002;19;04;51;01;01175;0002;1;1; ;2;34;1;2;2;2;1;45;1;7;2
19045101011750003;19;04;51;01;01175;0003;2; ;,5;1;48;1;1;2;2;2;2;1;3;3
19045101011890001;19;04;51;01;01189;0001;1;1; ;1;52;1;1;2;2;2;21,02;1;7;3
19045101011890002;19;04;51;01;01189;0002;1;1; ;1;49;1;1;2;2;2;4;1;4;3
19045101011890003;19;04;51;01;01189;0003;2; ;99;2;48;1;1;2;2;1;2,01;1;3;3
19045101011890004;19;04;51;01;01189;0004;2; ;5;1;99;6;7;2;2;2;,3;1;1;6
19045101011899999;19;04;51;01;01189;9999;1;1; ;1;99;6;7;2;2;2;,07;1;1;6
19045101011970001;19;04;51;01;01197;0001;2; ;2;1;57;1;3;2;1;1;16;1;6;3
19045101011970002;19;04;51;01;01197;0002;2; ;3;1;71;1;7;2;2;2;6;1;5;4
19045101012550001;19;04;51;01;01255;0001;2; ;2;1;40;4;1;2;2;2;50;1;8;2
19045201000470001;19;04;52;01;00047;0001;2; ;1;1;50;4;1;2;2;1;41;1;7;3
19045201000470002;19;04;52;01;00047;0002;2; ;99;1;32;4;1;2;2;2;4;1;4;2
19045201000470003;19;04;52;01;00047;0003;2; ;1;1;61;4;1;2;2;2;14;1;6;4
19045201000479999;19;04;52;01;00047;9999;1;1; ;1;99;6;7;2;2;2;,1;1;1;6
19045201000520001;19;04;52;01;00052;0001;2; ;2;1;61;1;1;2;1;1;12,51;1;6;4
19045201000520002;19;04;52;01;00052;0002;2; ;2;1;43;1;2;2;2;1;13,33;1;6;3
19045201000520003;19;04;52;01;00052;0003;2; ;3;1;80;4;2;2;1;1;30;1;7;4
19045201000529999;19;04;52;01;00052;9999;1;1; ;1;99;6;7;2;2;2;,1;1;1;6
19045201000750001;19;04;52;01;00075;0001;2; ;2;1;74;1;7;2;2;2;4;1;4;4
19045201000750002;19;04;52;01;00075;0002;2; ;1;2;34;4;1;2;2;2;4,4;1;4;2
19045201000750003;19;04;52;01;00075;0003;2; ;2;2;54;4;7;2;1;1;8;1;5;3
19045201000750004;19;04;52;01;00075;0004;2; ;150;1;63;1;1;2;2;2;2;1;3;4
19045201000750005;19;04;52;01;00075;0005;2; ;1;1;50;1;1;2;2;2;3;1;4;3
19045201000750006;19;04;52;01;00075;0006;2; ;28;2;55;1;1;2;2;1;40;1;7;3
19045201000759999;19;04;52;01;00075;9999;1;1; ;1;99;6;7;2;2;2;,8;1;1;6
19045201000800001;19;04;52;01;00080;0001;2; ;3;1;80;4;2;2;1;1;30;1;7;4
19045201000809999;19;04;52;01;00080;9999;1;1; ;1;99;6;7;2;2;2;,2;1;1;6
19045204000080001;19;04;52;04;00008;0001;1;1; ;1;54;4;1;1;2;2;59,02;1;8;3
19045204000080002;19;04;52;04;00008;0002;2; ;1;1;39;4;1;1;2;2;34;1;7;2
19045204000080003;19;04;52;04;00008;0003;2; ;1;1;40;1;7;2;2;2;66;1;8;2
19045204000080004;19;04;52;04;00008;0004;1;1; ;1;54;4;1;2;2;2;21,01;1;7;3
19045204000080005;19;04;52;04;00008;0005;2; ;40;1;99;6;7;2;2;2;56804;1;10;6
19045204000089999;19;04;52;04;00008;9999;1;1; ;1;99;6;7;2;2;2;5;1;5;6
19045204000180001;19;04;52;04;00018;0001;1;1; ;1;71;1;7;1;2;2;78,01;1;8;4
19045204000180002;19;04;52;04;00018;0002;2; ;3;2;45;1;1;2;2;2;40,01;1;7;3
19045204000180003;19;04;52;04;00018;0003;2; ;70;1;69;1;1;2;2;2;49;1;7;4
19045204000180004;19;04;52;04;00018;0004;2; ;15;1;73;1;7;1;2;2;44,01;1;7;4
19045204000180005;19;04;52;04;00018;0005;1;1; ;1;26;1;7;2;2;2;33,01;1;7;2
19045204000180006;19;04;52;04;00018;0006;2; ;4;1;54;1;1;1;2;2;75;1;8;3
19045204000180007;19;04;52;04;00018;0007;2; ;12;1;73;1;7;1;2;2;81;1;8;4
19045204000189999;19;04;52;04;00018;9999;1;1; ;1;99;6;7;2;2;2;2;1;3;6
19055001010270001;19;05;50;01;01027;0001;2; ;3;2;43;1;1;2;2;2;18;1;6;3
19055001010270002;19;05;50;01;01027;0002;1;1; ;1;45;4;1;1;2;2;40;1;7;3
19055001014860001;19;05;50;01;01486;0001;2; ;20;2;57;4;2;2;2;1;20;1;7;3
19055001014860002;19;05;50;01;01486;0002;2; ;2;1;63;4;1;1;2;2;40;1;7;4
19055001015150001;19;05;50;01;01515;0001;2; ;20;2;57;4;2;2;2;1;20;1;7;3
19055001016660001;19;05;50;01;01666;0001;2; ;3;1;63;4;1;1;2;2;10;1;6;4
19055001016660002;19;05;50;01;01666;0002;2; ;1;1;20;4;2;2;1;1;30;1;7;1
19055001016669999;19;05;50;01;01666;9999;1;1; ;1;99;6;7;2;2;2;,35;1;1;6
19055002005490001;19;05;50;02;00549;0001;2; ;20;1;77;4;1;2;2;2;100;1;9;4
19055002005490002;19;05;50;02;00549;0002;2; ;,5;1;51;1;1;2;2;2;66,5;1;8;3
19055002005490003;19;05;50;02;00549;0003;2; ;10;1;46;4;1;2;2;1;47;1;7;3
19055164000990660;19;05;51;64;00099;0660;2; ;1;1;63;4;2;1;1;1;69;1;8;4
19055164000990671;19;05;51;64;00099;0671;1;1; ;1;59;4;1;2;2;2;,03;1;1;3
19055302005200001;19;05;53;02;00520;0001;1;1; ;2;45;4;2;2;2;2;19,05;1;6;3
19055302005200002;19;05;53;02;00520;0002;1;1; ;2;65;4;7;2;2;2;1,05;1;2;4
19055302005200003;19;05;53;02;00520;0003;1;1; ;1;93;4;7;1;2;1;13,05;1;6;5
19055302005200004;19;05;53;02;00520;0004;2; ;99;1;45;4;2;2;1;1;,05;1;1;3
19055302005200005;19;05;53;02;00520;0005;1;1; ;2;90;4;7;1;2;2;10;1;6;5
19055302005200006;19;05;53;02;00520;0006;1;1; ;1;80;4;1;1;2;2;,04;1;1;4
19055302005209999;19;05;53;02;00520;9999;1;1; ;1;99;6;7;2;2;2;,1;1;1;6
19055364000990653;19;05;53;64;00099;0653;1;1; ;2;39;4;2;2;1;1;,03;1;1;2
19055364000990672;19;05;53;64;00099;0672;1;1; ;1;43;4;3;2;1;1;,25;1;1;3
19065002003000001;19;06;50;02;00300;0001;2; ;5;1;58;4;1;2;2;2;2;1;3;3
19065002003000002;19;06;50;02;00300;0002;1;1; ;1;33;4;2;2;2;2;7,02;1;5;2
19065002003000003;19;06;50;02;00300;0003;1;1; ;2;48;4;1;2;2;2;5;1;5;3
19065002003000004;19;06;50;02;00300;0004;2; ;5;1;36;4;1;2;2;2;13,5;1;6;2
19065002003000005;19;06;50;02;00300;0005;2; ;2;1;45;4;1;2;1;1;3;1;4;3
19065002003000006;19;06;50;02;00300;0006;1;1; ;2;39;4;1;2;2;2;2,32;1;3;2
